latitude,longitude,name
43.261319,-2.94697133333,prueba_080217
43.2613195,-2.94697066667,prueba_080217
43.2613198333,-2.9469695,prueba_080217
43.2613206667,-2.9469695,prueba_080217
43.2613213333,-2.94696883333,prueba_080217
43.2613221667,-2.94696866667,prueba_080217
43.261323,-2.94696883333,prueba_080217
43.2613235,-2.94696933333,prueba_080217
43.2613233333,-2.94696916667,prueba_080217
43.2613183333,-2.9469705,prueba_080217
43.261304,-2.946976,prueba_080217
43.261281,-2.94698483333,prueba_080217
43.2612505,-2.94699666667,prueba_080217
43.2612166667,-2.947009,prueba_080217
43.2611826667,-2.94702016667,prueba_080217
43.261146,-2.94703383333,prueba_080217
43.2611101667,-2.94704516667,prueba_080217
43.2610781667,-2.9470555,prueba_080217
43.2610498333,-2.947064,prueba_080217
43.261025,-2.94707233333,prueba_080217
43.2610033333,-2.9470795,prueba_080217
43.2609828333,-2.94708216667,prueba_080217
43.2609686667,-2.947088,prueba_080217
43.260961,-2.9470915,prueba_080217
43.2609585,-2.94708966667,prueba_080217
43.2609578333,-2.94708666667,prueba_080217
43.2609568333,-2.94708216667,prueba_080217
43.260956,-2.94707816667,prueba_080217
43.2609551667,-2.94707483333,prueba_080217
43.2609546667,-2.94707183333,prueba_080217
43.2609543333,-2.94706933333,prueba_080217
43.2609538333,-2.94706716667,prueba_080217
43.2609531667,-2.94706533333,prueba_080217
43.2609526667,-2.94706366667,prueba_080217
43.2609521667,-2.9470625,prueba_080217
43.2609516667,-2.94706166667,prueba_080217
43.2609513333,-2.94706116667,prueba_080217
43.2609506667,-2.947061,prueba_080217
43.26095,-2.94706116667,prueba_080217
43.2609491667,-2.9470615,prueba_080217
43.2609481667,-2.94706183333,prueba_080217
43.2609475,-2.94706183333,prueba_080217
43.2609466667,-2.94706216667,prueba_080217
43.260946,-2.9470625,prueba_080217
43.2609453333,-2.9470625,prueba_080217
43.2609446667,-2.9470625,prueba_080217
43.260944,-2.94706216667,prueba_080217
43.2609433333,-2.94706233333,prueba_080217
43.2609425,-2.9470625,prueba_080217
43.2609416667,-2.94706266667,prueba_080217
43.2609406667,-2.94706316667,prueba_080217
43.26094,-2.94706333333,prueba_080217
43.2609391667,-2.9470635,prueba_080217
43.2609383333,-2.94706366667,prueba_080217
43.2609373333,-2.94706366667,prueba_080217
43.2609361667,-2.9470635,prueba_080217
43.2609351667,-2.94706316667,prueba_080217
43.2609343333,-2.94706316667,prueba_080217
43.2609336667,-2.947063,prueba_080217
43.2609331667,-2.947063,prueba_080217
43.2609323333,-2.9470625,prueba_080217
43.2609315,-2.947062,prueba_080217
43.2609306667,-2.94706116667,prueba_080217
43.2609296667,-2.94706016667,prueba_080217
43.2609288333,-2.9470595,prueba_080217
43.2609285,-2.94705883333,prueba_080217
43.2609283333,-2.94705916667,prueba_080217
43.2609283333,-2.94705933333,prueba_080217
43.2609281667,-2.94706016667,prueba_080217
43.2609283333,-2.94706116667,prueba_080217
43.2609288333,-2.94706216667,prueba_080217
43.2609291667,-2.94706316667,prueba_080217
43.2609293333,-2.9470645,prueba_080217
43.2609296667,-2.94706583333,prueba_080217
43.2609298333,-2.9470675,prueba_080217
43.2609303333,-2.94706883333,prueba_080217
43.2609305,-2.94707,prueba_080217
43.2609308333,-2.94707116667,prueba_080217
43.2609311667,-2.9470725,prueba_080217
43.2609315,-2.94707366667,prueba_080217
